subject,exam_board,level,title,parent_title,order_index
Physics,AQA,2,Electric field strength,Fields and their consequences,7
Physics,AQA,3,Defining and Representing Electric Fields,Electric field strength,1
Physics,AQA,3,Uniform and Radial Electric Fields,Electric field strength,2
Physics,AQA,2,Electric potential,Fields and their consequences,8
Physics,AQA,3,Absolute Electric Potential and Equipotentials,Electric potential,1
Physics,AQA,3,Electric Potential in a Radial Field,Electric potential,2
Physics,AQA,2,Capacitance,Fields and their consequences,9
Physics,AQA,3,Definition of Capacitance,Capacitance,1
Physics,AQA,2,Parallel plate capacitor,Fields and their consequences,10
Physics,AQA,3,Capacitance of a Parallel Plate Capacitor,Parallel plate capacitor,1
Physics,AQA,2,Magnetic flux density,Fields and their consequences,12
Physics,AQA,3,Force on a Current-Carrying Wire,Magnetic flux density,1
Physics,AQA,3,Required Practical 10: Investigating Force on a Current-Carrying Wire,Magnetic flux density,2
Physics,AQA,2,Moving charges in a magnetic field,Fields and their consequences,13
Physics,AQA,3,Force on Moving Charges and Circular Paths,Moving charges in a magnetic field,1
Physics,AQA,2,Magnetic flux and flux linkage,Fields and their consequences,14
Physics,AQA,3,Magnetic Flux and Flux Linkage,Magnetic flux and flux linkage,1
Physics,AQA,3,Required Practical 11: Investigating Magnetic Flux Linkage,Magnetic flux and flux linkage,2
Physics,AQA,2,Electromagnetic induction,Fields and their consequences,15
Physics,AQA,3,Faraday's and Lenz's Laws,Electromagnetic induction,1
Physics,AQA,3,Applications of EM Induction,Electromagnetic induction,2
Physics,AQA,2,Alternating currents,Fields and their consequences,16
Physics,AQA,3,AC Waveforms and RMS Values,Alternating currents,1
Physics,AQA,3,Using an Oscilloscope,Alternating currents,2
Physics,AQA,2,The operation of a transformer,Fields and their consequences,17
Physics,AQA,3,The Transformer Equation and Efficiency,The operation of a transformer,1
Physics,AQA,3,Transformer Inefficiencies and Power Transmission,The operation of a transformer,2
Physics,AQA,1,Nuclear physics,,8
Physics,AQA,2,Rutherford scattering,Nuclear physics,1
Physics,AQA,3,Rutherford Scattering and the Nucleus,Rutherford scattering,1
Physics,AQA,2,"α, β and γ radiation",Nuclear physics,2
Physics,AQA,3,Properties and Absorption of Radiation,"α, β and γ radiation",1
Physics,AQA,3,Inverse-Square Law and Safety,"α, β and γ radiation",2
Physics,AQA,3,Required Practical 12: Inverse-Square Law for Radiation,"α, β and γ radiation",3
Physics,AQA,2,"α, β and γ radiation",Nuclear physics,2
Physics,AQA,3,Properties and Absorption of Radiation,"α, β and γ radiation",1
Physics,AQA,3,Inverse-Square Law and Safety,"α, β and γ radiation",2
Physics,AQA,3,Required Practical 12: Inverse-Square Law for γ Radiation,"α, β and γ radiation",3
Physics,AQA,2,Radioactive decay,Nuclear physics,3
Physics,AQA,3,The Nature of Radioactive Decay,Radioactive decay,1
Physics,AQA,3,Activity and Half-Life,Radioactive decay,2
Physics,AQA,3,Graphical Analysis and Applications of Decay,Radioactive decay,3
Physics,AQA,2,Nuclear instability,Nuclear physics,4
Physics,AQA,3,The N-Z Graph and Decay Modes,Nuclear instability,1
Physics,AQA,3,Nuclear Excited States and Medical Applications,Nuclear instability,2
Physics,AQA,2,Nuclear radius,Nuclear physics,5
Physics,AQA,3,Estimating the Nuclear Radius,Nuclear radius,1
Physics,AQA,3,Nuclear Radius and Density,Nuclear radius,2
Physics,AQA,2,Mass and energy,Nuclear physics,6
Physics,AQA,3,Mass-Energy Equivalence and Binding Energy,Mass and energy,1
Physics,AQA,3,"Fission, Fusion and the Binding Energy Curve",Mass and energy,2
Physics,AQA,2,Induced fission,Nuclear physics,7
Physics,AQA,3,The Process of Induced Fission,Induced fission,1
Physics,AQA,3,Components of a Thermal Nuclear Reactor,Induced fission,2
Physics,AQA,2,Safety aspects,Nuclear physics,8
Physics,AQA,3,Nuclear Power Safety and Waste Management,Safety aspects,1
Physics,AQA,1,Astrophysics,,9
Physics,AQA,2,Astronomical telescope consisting of two convex lenses,Astrophysics,1
Physics,AQA,3,The Refracting Telescope,Astronomical telescope consisting of two convex lenses,1
Physics,AQA,2,Reflecting telescopes,Astrophysics,2
Physics,AQA,3,The Reflecting Telescope and its Advantages,Reflecting telescopes,1
Physics,AQA,2,"Single dish radio telescopes, I–R, U–V and X-ray telescopes",Astrophysics,3
Physics,AQA,3,Non-Optical Telescopes,"Single dish radio telescopes, I–R, U–V and X-ray telescopes",1
Physics,AQA,2,Advantages of large diameter telescopes,Astrophysics,4
Physics,AQA,3,Resolving and Collecting Power,Advantages of large diameter telescopes,1
Physics,AQA,3,Comparing Detectors: The Eye vs CCD,Advantages of large diameter telescopes,2
Physics,AQA,2,Classification by luminosity,Astrophysics,5
Physics,AQA,3,Apparent Magnitude and Brightness,Classification by luminosity,1
Physics,AQA,2,"Absolute magnitude, M",Astrophysics,6
Physics,AQA,3,"Distance, Parsecs and Absolute Magnitude","Absolute magnitude, M",1
Physics,AQA,2,"Classification by temperature, black-body radiation",Astrophysics,7
Physics,AQA,3,Wien’s Law and Black-Body Curves,"Classification by temperature, black-body radiation",1
Physics,AQA,3,Stefan’s Law and Stellar Properties,"Classification by temperature, black-body radiation",2
Physics,AQA,2,Principles of the use of stellar spectral classes,Astrophysics,8
Physics,AQA,3,Stellar Spectral Classes,Principles of the use of stellar spectral classes,1
Physics,AQA,3,Hydrogen Balmer Lines,Principles of the use of stellar spectral classes,2
Physics,AQA,2,The Hertzsprung–Russell (HR) diagram,Astrophysics,9
Physics,AQA,3,The HR Diagram,The Hertzsprung–Russell (HR) diagram,1
Physics,AQA,3,Stellar Evolution on the HR Diagram,The Hertzsprung–Russell (HR) diagram,2
Physics,AQA,2,"Supernovae, neutron stars and black holes",Astrophysics,10
Physics,AQA,3,"Defining Supernovae, Neutron Stars and Black Holes","Supernovae, neutron stars and black holes",1
Physics,AQA,3,Type 1a Supernovae and the Event Horizon,"Supernovae, neutron stars and black holes",2
Physics,AQA,2,Doppler effect,Astrophysics,11
Physics,AQA,3,The Doppler Effect and Redshift,Doppler effect,1
Physics,AQA,2,Hubble's law,Astrophysics,12
Physics,AQA,3,Hubble's Law and the Age of the Universe,Hubble's law,1
Physics,AQA,3,Evidence for the Big Bang,Hubble's law,2
Physics,AQA,2,Quasars,Astrophysics,13
Physics,AQA,3,Properties and Formation of Quasars,Quasars,1
Physics,AQA,2,Detection of exoplanets,Astrophysics,14
Physics,AQA,3,Methods for Detecting Exoplanets,Detection of exoplanets,1
Physics,AQA,1,Medical physics,,10
Physics,AQA,2,Physics of vision,Medical physics,1
Physics,AQA,3,The Eye as an Optical System,Physics of vision,1
Physics,AQA,2,Defects of vision and their correction using lenses,Medical physics,2
Physics,AQA,3,Lens Properties and Power,Defects of vision and their correction using lenses,1
Physics,AQA,3,Common Vision Defects and Corrections,Defects of vision and their correction using lenses,2
Physics,AQA,2,Ear as a sound detection system,Medical physics,3
Physics,AQA,3,The Structure and Function of the Ear,Ear as a sound detection system,1
Physics,AQA,2,Sensitivity and frequency response,Medical physics,4
Physics,AQA,3,Loudness Curves and Intensity Levels,Sensitivity and frequency response,1
Physics,AQA,2,Defects of hearing,Medical physics,5
Physics,AQA,3,Causes and Effects of Hearing Loss,Defects of hearing,1
Physics,AQA,2,Simple ECG machines and the normal ECG wave,Medical physics,6
Physics,AQA,3,Principles of the ECG,Simple ECG machines and the normal ECG wave,1
Physics,AQA,2,Ultrasound imaging,Medical physics,7
Physics,AQA,3,Principles of Ultrasound Imaging,Ultrasound imaging,1
Physics,AQA,3,Generation and Application of Ultrasound,Ultrasound imaging,2
Physics,AQA,2,Fibre optics and endoscopy,Medical physics,8
Physics,AQA,3,Medical Applications of Fibre Optics,Fibre optics and endoscopy,1
Physics,AQA,2,Magnetic resonance (MR) scanner,Medical physics,9
Physics,AQA,3,Basic Principles of MR Scanners,Magnetic resonance (MR) scanner,1
Physics,AQA,2,The physics of diagnostic X-rays,Medical physics,10
Physics,AQA,3,Production of X-rays,The physics of diagnostic X-rays,1
Physics,AQA,3,The Rotating-Anode X-ray Tube,The physics of diagnostic X-rays,2
Physics,AQA,2,Image detection and enhancement,Medical physics,11
Physics,AQA,3,Modern and Traditional X-ray Detection,Image detection and enhancement,1
Physics,AQA,3,Contrast Enhancement Techniques,Image detection and enhancement,2
Physics,AQA,2,Absorption of X-rays,Medical physics,12
Physics,AQA,3,Exponential Attenuation of X-rays,Absorption of X-rays,1
Physics,AQA,2,CT scanner,Medical physics,13
Physics,AQA,3,Principles of CT Scanning,CT scanner,1
Physics,AQA,2,Imaging techniques,Medical physics,14
Physics,AQA,3,Radioisotope Tracers,Imaging techniques,1
Physics,AQA,3,Molybdenum-Technetium Generator and PET Scanning,Imaging techniques,2
Physics,AQA,2,Half-life,Medical physics,15
Physics,AQA,3,"Physical, Biological and Effective Half-lives",Half-life,1
Physics,AQA,2,Gamma camera,Medical physics,16
Physics,AQA,3,The Gamma Camera and Photomultiplier Tube,Gamma camera,1
Physics,AQA,2,Use of high-energy X-rays,Medical physics,17
Physics,AQA,3,External Radiation Therapy,Use of high-energy X-rays,1
Physics,AQA,2,Use of radioactive implants,Medical physics,18
Physics,AQA,3,Internal Radiation Therapy,Use of radioactive implants,1
Physics,AQA,2,Imaging comparisons,Medical physics,19
Physics,AQA,3,Comparing Medical Imaging Techniques,Imaging comparisons,1
Physics,AQA,1,Engineering physics,,11
Physics,AQA,2,Concept of moment of inertia,Engineering physics,1
Physics,AQA,3,Introduction to Moment of Inertia,Concept of moment of inertia,1
Physics,AQA,2,Rotational kinetic energy,Engineering physics,2
Physics,AQA,3,Rotational Kinetic Energy,Rotational kinetic energy,1
Physics,AQA,3,Flywheels and their Applications,Rotational kinetic energy,2
Physics,AQA,2,Rotational motion,Engineering physics,3
Physics,AQA,3,Angular Kinematics,Rotational motion,1
Physics,AQA,3,Equations for Uniform Angular Acceleration,Rotational motion,2
Physics,AQA,2,Torque and angular acceleration,Engineering physics,4
Physics,AQA,3,The Relationship Between Torque and Angular Acceleration,Torque and angular acceleration,1
Physics,AQA,2,Angular momentum,Engineering physics,5
Physics,AQA,3,Angular Momentum and its Conservation,Angular momentum,1
Physics,AQA,2,Work and power,Engineering physics,6
Physics,AQA,3,Work and Power in Rotational Systems,Work and power,1
Physics,AQA,2,First law of thermodynamics,Engineering physics,7
Physics,AQA,3,The First Law of Thermodynamics,First law of thermodynamics,1
Physics,AQA,2,Non-flow processes,Engineering physics,8
Physics,AQA,3,Thermodynamic Processes,Non-flow processes,1
Physics,AQA,2,The p-V diagram,Engineering physics,9
Physics,AQA,3,Understanding p-V Diagrams,The p-V diagram,1
Physics,AQA,2,Engine cycles,Engineering physics,10
Physics,AQA,3,Engine Cycles and Indicator Diagrams,Engine cycles,1
Physics,AQA,3,Engine Power Calculations,Engine cycles,2
Physics,AQA,3,Engine Efficiencies,Engine cycles,3
Physics,AQA,2,Second Law and engines,Engineering physics,11
Physics,AQA,3,The Second Law of Thermodynamics and Heat,Second Law and engines,1
Physics,AQA,3,Heat Engine Diagrams and Practical Efficiencies,Second Law and engines,2
Physics,AQA,2,Reversed heat engines,Engineering physics,12
Physics,AQA,3,Heat Pumps and Refrigerators,Reversed heat engines,1
Physics,AQA,3,Coefficients of Performance,Reversed heat engines,2
Physics,AQA,1,Turning points in physics,,12
Physics,AQA,2,Cathode rays,Turning points in physics,1
Physics,AQA,3,Production of Cathode Rays,Cathode rays,1
Physics,AQA,2,Thermionic emission of electrons,Turning points in physics,2
Physics,AQA,3,Thermionic Emission,Thermionic emission of electrons,1
Physics,AQA,2,Specific charge of the electron,Turning points in physics,3
Physics,AQA,3,Determining the Specific Charge of the Electron,Specific charge of the electron,1
Physics,AQA,2,Principle of Millikan's determination of the electr,Turning points in physics,4
Physics,AQA,3,Millikan's Oil Drop Experiment: Setup and Theo,Principle of Millikan's determination of the electr,1
Physics,AQA,3,Stokes' Law and the Significance of Millikan's F,Principle of Millikan's determination of the electr,2
Physics,AQA,2,Newton's corpuscular theory of light,Turning points in physics,5
Physics,AQA,3,Newton's Corpuscular Theory vs Huygens' Wave Theory,Newton's corpuscular theory of light,1
Physics,AQA,2,Significance of Young's double slits experiment,Turning points in physics,6
Physics,AQA,3,Young's Experiment and the Wave Theory of Light,Significance of Young's double slits experiment,1
Physics,AQA,2,Significance of Young's double slits experiment,Turning points in physics,6
Physics,AQA,3,Young's Experiment and the Wave Theory of Light,Significance of Young's double slits experiment,1
Physics,AQA,2,Electromagnetic waves,Turning points in physics,7
Physics,AQA,3,"Maxwell, Hertz and the Speed of EM Waves",Electromagnetic waves,1
Physics,AQA,2,The discovery of photoelectricity,Turning points in physics,8
Physics,AQA,3,Failures of Classical Theory,The discovery of photoelectricity,1
Physics,AQA,3,Einstein's Explanation of Photoelectricity,The discovery of photoelectricity,2
Physics,AQA,2,Wave-particle duality,Turning points in physics,9
Physics,AQA,3,De Broglie's Hypothesis and Electron Diffraction,Wave-particle duality,1
Physics,AQA,2,Electron microscopes,Turning points in physics,10
Physics,AQA,3,Principles of Electron Microscopy,Electron microscopes,1
Physics,AQA,2,The Michelson-Morley experiment,Turning points in physics,11
Physics,AQA,3,The Search for Absolute Motion,The Michelson-Morley experiment,1
Physics,AQA,2,Einstein's theory of special relativity,Turning points in physics,12
Physics,AQA,3,The Postulates of Special Relativity,Einstein's theory of special relativity,1
Physics,AQA,2,Time dilation,Turning points in physics,13
Physics,AQA,3,Time Dilation,Time dilation,1
Physics,AQA,2,Length contraction,Turning points in physics,14
Physics,AQA,3,Length Contraction,Length contraction,1
Physics,AQA,2,Mass and energy,Turning points in physics,15
Physics,AQA,3,Relativistic Mass and Energy,Mass and energy,1
Physics,AQA,1,Electronics,,13
Physics,AQA,2,MOSFET (metal-oxide semiconducting field-effect transistor),Electronics,1
Physics,AQA,3,Introduction to the MOSFET,MOSFET (metal-oxide semiconducting field-effect transistor),1
Physics,AQA,2,Zener diode,Electronics,2
Physics,AQA,3,The Zener Diode and its Applications,Zener diode,1
Physics,AQA,2,Photodiode,Electronics,3
Physics,AQA,3,The Photodiode as a Detector,Photodiode,1
Physics,AQA,2,Hall effect sensor,Electronics,4
Physics,AQA,3,The Hall Effect Sensor,Hall effect sensor,1
Physics,AQA,2,Difference between analogue and digital signals,Electronics,5
Physics,AQA,3,Analogue-to-Digital Conversion,Difference between analogue and digital signals,1
Physics,AQA,3,Digital Sampling and Signal Recovery,Difference between analogue and digital signals,2
Physics,AQA,2,LC resonance filters,Electronics,6
Physics,AQA,3,LC Resonance Filters,LC resonance filters,1
Physics,AQA,3,Q Factor and Response Curves,LC resonance filters,2
Physics,AQA,2,The ideal operational amplifier,Electronics,7
Physics,AQA,3,The Ideal Op-Amp,The ideal operational amplifier,1
Physics,AQA,2,Inverting amplifier configuration,Electronics,8
Physics,AQA,3,The Inverting Op-Amp,Inverting amplifier configuration,1
Physics,AQA,2,Non-inverting amplifier configuration,Electronics,9
Physics,AQA,3,The Non-Inverting Op-Amp,non-inverting amplifier configuration,1
Physics,AQA,2,summing amplifier configuration,Electronics,10
Physics,AQA,3,The Summing and Difference Amplifier,summing amplifier configuration,1
Physics,AQA,2,Real operational amplifiers,Electronics,11
Physics,AQA,3,Limitations of Real Op-Amps,Real operational amplifiers,1
Physics,AQA,2,Combinational logic,Electronics,12
Physics,AQA,3,Boolean Algebra and Logic Gates,Combinational logic,1
Physics,AQA,3,Combining Logic Gates,Combinational logic,2
Physics,AQA,2,Sequential logic,Electronics,13
Physics,AQA,3,Counting Circuits,Sequential logic,1
Physics,AQA,3,Counter Inputs and Modulo-n Counters,Sequential logic,2
Physics,AQA,2,Astables,Electronics,14
Physics,AQA,3,The Astable as an Oscillator,Astables,1
Physics,AQA,2,Principles of communication systems,Electronics,15
Physics,AQA,3,Block Diagram of a Communication System,Principles of communication systems,1
Physics,AQA,2,Transmission media,Electronics,16
Physics,AQA,3,Types of Transmission Media,Transmission media,1
Physics,AQA,3,Satellite Systems and Media Comparison,Transmission media,2
Physics,AQA,2,Time-division multiplexing,Electronics,17
Physics,AQA,3,Time-Division Multiplexing,Time-division multiplexing,1
Physics,AQA,2,Amplitude (AM) and frequency modulation (FM),Electronics,18
Physics,AQA,3,Principles of Modulation,Amplitude (AM) and frequency modulation (FM),1
Physics,AQA,3,Bandwidth and Data Capacity,Amplitude (AM) and frequency modulation (FM),2
Physics,Edexcel,1,Scientific Principles and Practice,,1
Physics,Edexcel,2,Fundamental Quantities and Measurement,Scientific Principles and Practice,1
Physics,Edexcel,3,Base and Derived Quantities,Fundamental Quantities and Measurement,1
Physics,Edexcel,3,Practical Skills and Techniques,Fundamental Quantities and Measurement,2
Physics,Edexcel,3,Estimation in Physics,Fundamental Quantities and Measurement,3
Physics,Edexcel,3,Limitations of Physical Measurement,Fundamental Quantities and Measurement,4
Physics,Edexcel,2,The Nature and Communication of Science,Scientific Principles and Practice,2
Physics,Edexcel,3,Scientific Communication,The Nature and Communication of Science,1
Physics,Edexcel,3,Benefits and Risks of Scientific Applications,The Nature and Communication of Science,2
Physics,Edexcel,3,Validating Scientific Knowledge,The Nature and Communication of Science,3
Physics,Edexcel,3,Science in Societal Decision Making,The Nature and Communication of Science,4
Physics,Edexcel,1,"Motion, Forces, and Energy",,2
Physics,Edexcel,2,Kinematics,"Motion, Forces, and Energy",1
Physics,Edexcel,3,Equations of Uniform Motion (SUVAT),Kinematics,1
Physics,Edexcel,3,Motion Graphs,Kinematics,2
Physics,Edexcel,3,Scalar and Vector Quantities,Kinematics,3
Physics,Edexcel,3,Vector Resolution and Addition,Kinematics,4
Physics,Edexcel,3,Projectile Motion,Kinematics,5
Physics,Edexcel,2,Dynamics and Forces,"Motion, Forces, and Energy",2
Physics,Edexcel,3,Free-Body Diagrams and Newton's Laws,Dynamics and Forces,1
Physics,Edexcel,3,Gravitational Field Strength and Weight,Dynamics and Forces,2
Physics,Edexcel,3,Core Practical 1: Determine ‘g’,Dynamics and Forces,3
Physics,Edexcel,2,Momentum and Moments,"Motion, Forces, and Energy",3
Physics,Edexcel,3,Momentum and Newton's Third Law,Momentum and Moments,1
Physics,Edexcel,3,Conservation of Linear Momentum,Momentum and Moments,2
Physics,Edexcel,3,Moments and Equilibrium,Momentum and Moments,3
Physics,Edexcel,2,"Work, Energy, and Power","Motion, Forces, and Energy",4
Physics,Edexcel,3,Work and Kinetic Energy,"Work, Energy, and Power",1
Physics,Edexcel,3,Gravitational Potential Energy and Conservatio,"Work, Energy, and Power",2
Physics,Edexcel,3,Power,"Work, Energy, and Power",3
Physics,Edexcel,3,Efficiency,"Work, Energy, and Power",4
Physics,Edexcel,1,Fundamentals of Electric Circuits,,3
Physics,Edexcel,2,Fundamental Circuit Concepts,Fundamentals of Electric Circuits,1
Physics,Edexcel,3,Electric Current and Potential Difference,Fundamental Circuit Concepts,1
Physics,Edexcel,3,Resistance and Ohm's Law,Fundamental Circuit Concepts,2
Physics,Edexcel,3,Circuit Conservation Laws,Fundamental Circuit Concepts,3
Physics,Edexcel,3,Resistors in Series and Parallel,Fundamental Circuit Concepts,4
Physics,Edexcel,3,Electrical Power,Fundamental Circuit Concepts,5
Physics,Edexcel,2,Component Characteristics and Resistivity,Fundamentals of Electric Circuits,2
Physics,Edexcel,3,Current–Potential Difference Graphs,Component Characteristics and Resistivity,1
Physics,Edexcel,3,Resistivity and Core Practical 2,Component Characteristics and Resistivity,2
Physics,Edexcel,3,Current and Charge Carriers,Component Characteristics and Resistivity,3
Physics,Edexcel,2,Advanced Circuit Analysis,Fundamentals of Electric Circuits,3
Physics,Edexcel,3,The Potential Divider,Advanced Circuit Analysis,1
Physics,Edexcel,3,Sensing Circuits with LDRs and Thermistors,Advanced Circuit Analysis,2
Physics,Edexcel,3,"EMF, Internal Resistance and Core Practical 3",Advanced Circuit Analysis,3
Physics,Edexcel,2,Microscopic Models of Resistance,Fundamentals of Electric Circuits,4
Physics,Edexcel,3,Modelling Resistance vs. Temperature,Microscopic Models of Resistance,1
Physics,Edexcel,3,Modelling Resistance vs. Illumination,Microscopic Models of Resistance,2
Physics,Edexcel,1,Properties of Materials,,4
Physics,Edexcel,2,Fluid Mechanics,Properties of Materials,1
Physics,Edexcel,3,Density and Upthrust,Fluid Mechanics,1
Physics,Edexcel,3,"Viscosity, Stokes' Law and Core Practical 4",Fluid Mechanics,2
Physics,Edexcel,2,Mechanical Properties of Solids,Properties of Materials,2
Physics,Edexcel,3,"Stress, Strain and the Young Modulus",Mechanical Properties of Solids,1
Physics,Edexcel,3,Force-Extension Graphs,Mechanical Properties of Solids,2
Physics,Edexcel,3,Stress-Strain Graphs,Mechanical Properties of Solids,3
Physics,Edexcel,3,Elastic Strain Energy and Core Practical 5,Mechanical Properties of Solids,4
Physics,Edexcel,1,Wave Phenomena and Quantum Physics,,5
Physics,Edexcel,2,Fundamentals of Waves,Wave Phenomena and Quantum Physics,1
Physics,Edexcel,3,Introduction to Waves,Fundamentals of Waves,1
Physics,Edexcel,3,Transverse and Longitudinal Waves,Fundamentals of Waves,2
Physics,Edexcel,3,Wave Graphs and Core Practical 6,Fundamentals of Waves,3
Physics,Edexcel,3,Superposition and Interference,Fundamentals of Waves,4
Physics,Edexcel,3,Stationary Waves,Fundamentals of Waves,5
Physics,Edexcel,3,Waves on a String and Core Practical 7,Fundamentals of Waves,6
Physics,Edexcel,3,Wave Intensity,Fundamentals of Waves,7
Physics,Edexcel,2,Geometrical Optics,Wave Phenomena and Quantum Physics,2
Physics,Edexcel,3,Refraction and Snell's Law,Geometrical Optics,1
Physics,Edexcel,3,Total Internal Reflection,Geometrical Optics,2
Physics,Edexcel,3,Introduction to Lenses and Ray Diagrams,Geometrical Optics,3
Physics,Edexcel,3,Lens Power and Combinations,Geometrical Optics,4
Physics,Edexcel,3,The Thin Lens and Magnification Equations,Geometrical Optics,5
Physics,Edexcel,2,Wave Optics,Wave Phenomena and Quantum Physics,3
Physics,Edexcel,3,Polarisation,Wave Optics,1
Physics,Edexcel,3,Diffraction and Huygens' Construction,Wave Optics,2
Physics,Edexcel,3,The Diffraction Grating and Core Practical 8,Wave Optics,3
Physics,Edexcel,2,Quantum Physics,Wave Phenomena and Quantum Physics,4
Physics,Edexcel,3,Wave-Particle Duality,Quantum Physics,1
Physics,Edexcel,3,Pulse-Echo Techniques,Quantum Physics,2
Physics,Edexcel,3,The Photon Model,Quantum Physics,3
Physics,Edexcel,3,The Photoelectric Effect,Quantum Physics,4
Physics,Edexcel,3,Electronvolts and Atomic Spectra,Quantum Physics,5
Physics,Edexcel,1,Circular Motion and Momentum,,6
Physics,Edexcel,2,Momentum and Collisions,Circular Motion and Momentum,1
Physics,Edexcel,3,Impulse and Core Practical 9,Momentum and Collisions,1
Physics,Edexcel,3,Collisions in 2D and Core Practical 10,Momentum and Collisions,2
Physics,Edexcel,3,Elastic and Inelastic Collisions,Momentum and Collisions,3
Physics,Edexcel,2,Circular Motion,Circular Motion and Momentum,2
Physics,Edexcel,3,Angular Displacement and Velocity,Circular Motion,1
Physics,Edexcel,3,Centripetal Acceleration,Circular Motion,2
Physics,Edexcel,3,Centripetal Force,Circular Motion,3
Physics,Edexcel,1,Fields: Electric and Magnetic,,7
Physics,Edexcel,2,Electric Fields,Fields: Electric and Magnetic,1
Physics,Edexcel,3,Electric Fields and Field Strength,Electric Fields,1
Physics,Edexcel,3,Coulomb's Law,Electric Fields,2
Physics,Edexcel,3,Electric Field of a Point Charge,Electric Fields,3
Physics,Edexcel,3,Uniform Electric Fields,Electric Fields,4
Physics,Edexcel,3,Electric Potential and Field Diagrams,Electric Fields,5
Physics,Edexcel,2,Capacitors,Fields: Electric and Magnetic,2
Physics,Edexcel,3,Capacitance and Energy Storage,Capacitors,1
Physics,Edexcel,3,Capacitor Discharge and Core Practical 11,Capacitors,2
Physics,Edexcel,3,Exponential Discharge Equations,Capacitors,3
Physics,Edexcel,2,Magnetic Fields and Forces,Fields: Electric and Magnetic,3
Physics,Edexcel,3,Magnetic Flux and Flux Linkage,Magnetic Fields and Forces,1
Physics,Edexcel,3,Force on a Moving Charge in a Magnetic Field,Magnetic Fields and Forces,2
Physics,Edexcel,3,Force on a Current-Carrying Conductor,Magnetic Fields and Forces,3
Physics,Edexcel,2,Electromagnetic Induction,Fields: Electric and Magnetic,4
Physics,Edexcel,3,Electromagnetic Induction and Lenz's Law,Electromagnetic Induction,1
Physics,Edexcel,3,Faraday's Law,Electromagnetic Induction,2
Physics,Edexcel,3,Alternating Currents,Electromagnetic Induction,3
Physics,Edexcel,1,Particle and Nuclear Physics,,8
Physics,Edexcel,2,Investigating the Nucleus,Particle and Nuclear Physics,1
Physics,Edexcel,3,The Nuclear Atom,Investigating the Nucleus,1
Physics,Edexcel,3,Particle Accelerators and Detectors,Investigating the Nucleus,2
Physics,Edexcel,3,Particle Interactions and Tracks,Investigating the Nucleus,3
Physics,Edexcel,3,Mass-Energy Equivalence,Investigating the Nucleus,4
Physics,Edexcel,3,Particle Physics Units and Relativistic Effects,Investigating the Nucleus,5
Physics,Edexcel,2,The Standard Model and Conservation Laws,Particle and Nuclear Physics,2
Physics,Edexcel,3,The Standard Model,The Standard Model and Conservation Laws,1
Physics,Edexcel,3,Antimatter,The Standard Model and Conservation Laws,2
Physics,Edexcel,3,Conservation Laws in Particle Physics,The Standard Model and Conservation Laws,3
Physics,Edexcel,1,Thermal Physics and Thermodynamics,,9
Physics,Edexcel,2,Heat and Internal Energy,Thermal Physics and Thermodynamics,1
Physics,Edexcel,3,Specific Heat Capacity and Latent Heat,Heat and Internal Energy,1
Physics,Edexcel,3,Core Practical 12: Calibrate a Thermistor,Heat and Internal Energy,2
Physics,Edexcel,3,Core Practical 13: Determine Specific Latent Heat,Heat and Internal Energy,3
Physics,Edexcel,3,Internal Energy and Absolute Zero,Heat and Internal Energy,4
Physics,Edexcel,2,The Ideal Gas Model,Thermal Physics and Thermodynamics,2
Physics,Edexcel,3,Ideal Gas Equations,The Ideal Gas Model,1
Physics,Edexcel,3,Core Practical 14: Investigate Boyle's Law,The Ideal Gas Model,2
Physics,Edexcel,3,Kinetic Energy of Gas Molecules,The Ideal Gas Model,3
Physics,Edexcel,2,Thermal Radiation,Thermal Physics and Thermodynamics,3
Physics,Edexcel,3,Black Body Radiation Curves,Thermal Radiation,1
Physics,Edexcel,3,Stefan-Boltzmann and Wien's Laws,Thermal Radiation,2
Physics,Edexcel,1,Astrophysics and Cosmology,,10
Physics,Edexcel,2,Stellar Astrophysics,Astrophysics and Cosmology,1
Physics,Edexcel,3,Luminosity and the Inverse Square Law,Stellar Astrophysics,1
Physics,Edexcel,3,Measuring Astronomical Distances,Stellar Astrophysics,2
Physics,Edexcel,3,Hertzsprung–Russell Diagrams and Stellar Evolution,Stellar Astrophysics,3
Physics,Edexcel,2,Cosmology,Astrophysics and Cosmology,2
Physics,Edexcel,3,The Doppler Effect,Cosmology,1
Physics,Edexcel,3,Redshift and Hubble's Law,Cosmology,2
Physics,Edexcel,3,The Age and Fate of the Universe,Cosmology,3
Physics,Edexcel,1,Radioactivity and Nuclear Energy,,11
Physics,Edexcel,2,Nuclear Energy and Binding,Radioactivity and Nuclear Energy,1
Physics,Edexcel,3,Nuclear Binding Energy,Nuclear Energy and Binding,1
Physics,Edexcel,3,Fission and Fusion,Nuclear Energy and Binding,2
Physics,Edexcel,2,Radioactivity,Radioactivity and Nuclear Energy,2
Physics,Edexcel,3,Properties of Nuclear Radiation,Radioactivity,1
Physics,Edexcel,3,Core Practical 15: Absorption of Gamma Radiation,Radioactivity,2
Physics,Edexcel,3,Radioactive Decay and Half-Life,Radioactivity,3
Physics,Edexcel,1,Gravitational Fields and Orbits,,12
Physics,Edexcel,2,Gravitational Fields and Orbits,Gravitational Fields and Orbits,1
Physics,Edexcel,3,Gravitational Fields and Field Strength,Gravitational Fields and Orbits,1
